{{1976, 8, 18}, 11.101736}
{{1979, 7, 18}, 16.242435}
{{1979, 7, 19}, 16.187755}
{{1979, 7, 20}, 15.968996}
{{1979, 7, 23}, 16.133065}
{{1979, 7, 24}, 16.679946}
{{1979, 7, 25}, 16.406505}
{{1979, 7, 26}, 16.570566}
{{1979, 7, 27}, 16.406505}
{{1979, 7, 30}, 16.406505}
{{1979, 7, 31}, 16.242435}
{{1979, 8, 1}, 16.351815}
{{1979, 8, 2}, 16.351815}
{{1979, 8, 3}, 16.351815}
{{1979, 8, 6}, 16.351815}
{{1979, 8, 7}, 16.351815}
{{1979, 8, 8}, 16.297125}
{{1979, 8, 9}, 16.351815}
{{1979, 8, 10}, 16.515884}
{{1979, 8, 13}, 16.679946}
{{1979, 8, 14}, 16.679946}
{{1979, 8, 15}, 16.679946}
{{1979, 8, 16}, 16.297125}
{{1979, 8, 17}, 16.297125}
{{1979, 8, 20}, 16.297125}
{{1979, 8, 21}, 16.297125}
{{1979, 8, 22}, 16.406505}
{{1979, 8, 23}, 16.406505}
{{1979, 8, 24}, 16.351815}
{{1979, 8, 27}, 16.242435}
{{1979, 8, 28}, 16.297125}
{{1979, 8, 29}, 16.133065}
{{1979, 8, 30}, 16.242435}
{{1979, 8, 31}, 16.297125}
{{1979, 9, 4}, 16.297125}
{{1979, 9, 5}, 16.297125}
{{1979, 9, 6}, 16.351815}
{{1979, 9, 7}, 16.406505}
{{1979, 9, 10}, 16.515884}
{{1979, 9, 11}, 16.515884}
{{1979, 9, 12}, 16.734634}
{{1979, 9, 13}, 16.570566}
{{1979, 9, 14}, 16.406505}
{{1979, 9, 17}, 16.406505}
{{1979, 9, 18}, 16.461196}
{{1979, 9, 19}, 16.515884}
{{1979, 9, 20}, 16.679946}
{{1979, 9, 21}, 17.008075}
{{1979, 9, 24}, 16.679946}
{{1979, 9, 25}, 16.679946}
{{1979, 9, 26}, 16.844014}
{{1979, 9, 27}, 17.062765}
{{1979, 9, 28}, 16.844014}
{{1979, 10, 1}, 16.515884}
{{1979, 10, 2}, 16.406505}
{{1979, 10, 3}, 16.406505}
{{1979, 10, 4}, 16.515884}
{{1979, 10, 5}, 16.406505}
{{1979, 10, 8}, 16.297125}
{{1979, 10, 9}, 16.242435}
{{1979, 10, 10}, 16.242435}
{{1979, 10, 11}, 15.804935}
{{1979, 10, 12}, 15.750246}
{{1979, 10, 15}, 15.531486}
{{1979, 10, 16}, 15.586176}
{{1979, 10, 17}, 15.476806}
{{1979, 10, 18}, 15.750246}
{{1979, 10, 19}, 15.422116}
{{1979, 10, 22}, 15.203357}
{{1979, 10, 23}, 15.148675}
{{1979, 10, 24}, 14.929917}
{{1979, 10, 25}, 15.093985}
{{1979, 10, 26}, 14.984607}
{{1979, 10, 29}, 14.984607}
{{1979, 10, 30}, 15.203357}
{{1979, 10, 31}, 15.203357}
{{1979, 11, 1}, 14.984607}
{{1979, 11, 2}, 15.203357}
{{1979, 11, 5}, 15.039295}
{{1979, 11, 6}, 15.039295}
{{1979, 11, 7}, 14.711166}
{{1979, 11, 8}, 14.547096}
{{1979, 11, 9}, 14.383036}
{{1979, 11, 12}, 13.890837}
{{1979, 11, 13}, 13.890837}
{{1979, 11, 14}, 13.836156}
{{1979, 11, 15}, 13.508026}
{{1979, 11, 16}, 13.836156}
{{1979, 11, 19}, 13.781466}
{{1979, 11, 20}, 13.726776}
{{1979, 11, 21}, 13.289267}
{{1979, 11, 23}, 13.508026}
{{1979, 11, 26}, 13.672086}
{{1979, 11, 27}, 13.836156}
{{1979, 11, 28}, 13.672086}
{{1979, 11, 29}, 13.672086}
{{1979, 11, 30}, 13.726776}
{{1979, 12, 3}, 13.726776}
{{1979, 12, 4}, 13.781466}
{{1979, 12, 5}, 14.054905}
{{1979, 12, 6}, 14.383036}
{{1979, 12, 7}, 14.656476}
{{1979, 12, 10}, 15.093985}
{{1979, 12, 11}, 15.039295}
{{1979, 12, 12}, 14.984607}
{{1979, 12, 13}, 14.929917}
{{1979, 12, 14}, 14.820545}
{{1979, 12, 17}, 14.929917}
{{1979, 12, 18}, 14.929917}
{{1979, 12, 19}, 14.929917}
{{1979, 12, 20}, 15.093985}
{{1979, 12, 21}, 15.093985}
{{1979, 12, 24}, 15.039295}
{{1979, 12, 26}, 13.854716}
{{1979, 12, 27}, 14.202534}
{{1979, 12, 28}, 14.144568}
{{1979, 12, 31}, 14.202534}
{{1980, 1, 2}, 15.130048}
{{1980, 1, 3}, 15.130048}
{{1980, 1, 4}, 15.188012}
{{1980, 1, 7}, 15.361927}
{{1980, 1, 8}, 15.245986}
{{1980, 1, 9}, 15.245986}
{{1980, 1, 10}, 15.188012}
{{1980, 1, 11}, 15.188012}
{{1980, 1, 14}, 15.130048}
{{1980, 1, 15}, 15.014108}
{{1980, 1, 16}, 14.782229}
{{1980, 1, 17}, 14.782229}
{{1980, 1, 18}, 14.724265}
{{1980, 1, 21}, 14.666291}
{{1980, 1, 22}, 14.666291}
{{1980, 1, 23}, 14.898169}
{{1980, 1, 24}, 14.724265}
{{1980, 1, 25}, 14.724265}
{{1980, 1, 28}, 14.724265}
{{1980, 1, 29}, 14.724265}
{{1980, 1, 30}, 14.724265}
{{1980, 1, 31}, 14.782229}
{{1980, 2, 1}, 14.666291}
{{1980, 2, 4}, 14.608325}
{{1980, 2, 5}, 14.608325}
{{1980, 2, 6}, 14.724265}
{{1980, 2, 7}, 14.782229}
{{1980, 2, 8}, 14.840203}
{{1980, 2, 11}, 14.840203}
{{1980, 2, 12}, 14.840203}
{{1980, 2, 13}, 15.014108}
{{1980, 2, 14}, 14.956134}
{{1980, 2, 15}, 14.956134}
{{1980, 2, 19}, 14.666291}
{{1980, 2, 20}, 14.724265}
{{1980, 2, 21}, 14.608325}
{{1980, 2, 22}, 14.434412}
{{1980, 2, 25}, 14.202534}
{{1980, 2, 26}, 14.144568}
{{1980, 2, 27}, 14.086593}
{{1980, 2, 28}, 14.028629}
{{1980, 2, 29}, 13.854716}
{{1980, 3, 3}, 14.086593}
{{1980, 3, 4}, 14.202534}
{{1980, 3, 5}, 14.144568}
{{1980, 3, 6}, 14.144568}
{{1980, 3, 7}, 14.086593}
{{1980, 3, 10}, 13.564872}
{{1980, 3, 11}, 13.79675}
{{1980, 3, 12}, 13.738776}
{{1980, 3, 13}, 13.680811}
{{1980, 3, 14}, 13.622837}
{{1980, 3, 17}, 13.564872}
{{1980, 3, 18}, 13.622837}
{{1980, 3, 19}, 13.622837}
{{1980, 3, 20}, 13.622837}
{{1980, 3, 21}, 13.970655}
{{1980, 3, 24}, 14.028629}
{{1980, 3, 25}, 13.854716}
{{1980, 3, 26}, 13.854716}
{{1980, 3, 27}, 13.738776}
{{1980, 3, 28}, 13.680811}
{{1980, 3, 31}, 13.680811}
{{1980, 4, 1}, 13.448933}
{{1980, 4, 2}, 13.332993}
{{1980, 4, 3}, 13.332993}
{{1980, 4, 7}, 13.332993}
{{1980, 4, 8}, 13.332993}
{{1980, 4, 9}, 13.79675}
{{1980, 4, 10}, 13.970655}
{{1980, 4, 11}, 13.854716}
{{1980, 4, 14}, 14.144568}
{{1980, 4, 15}, 14.318472}
{{1980, 4, 16}, 14.318472}
{{1980, 4, 17}, 14.434412}
{{1980, 4, 18}, 14.144568}
{{1980, 4, 21}, 14.144568}
{{1980, 4, 22}, 14.144568}
{{1980, 4, 23}, 14.434412}
{{1980, 4, 24}, 14.492386}
{{1980, 4, 25}, 14.608325}
{{1980, 4, 28}, 14.782229}
{{1980, 4, 29}, 15.014108}
{{1980, 4, 30}, 15.072074}
{{1980, 5, 1}, 15.130048}
{{1980, 5, 2}, 15.072074}
{{1980, 5, 5}, 15.245986}
{{1980, 5, 6}, 15.535831}
{{1980, 5, 7}, 15.65177}
{{1980, 5, 8}, 15.593805}
{{1980, 5, 9}, 15.65177}
{{1980, 5, 12}, 15.999588}
{{1980, 5, 13}, 15.999588}
{{1980, 5, 14}, 15.999588}
{{1980, 5, 15}, 15.999588}
{{1980, 5, 16}, 15.593805}
{{1980, 5, 19}, 15.76771}
{{1980, 5, 20}, 16.115527}
{{1980, 5, 21}, 16.231467}
{{1980, 5, 22}, 16.231467}
{{1980, 5, 23}, 16.40538}
{{1980, 5, 27}, 16.579284}
{{1980, 5, 28}, 16.347405}
{{1980, 5, 29}, 16.289441}
{{1980, 5, 30}, 16.289441}
{{1980, 6, 2}, 16.347405}
{{1980, 6, 3}, 16.347405}
{{1980, 6, 4}, 16.40538}
{{1980, 6, 5}, 16.52132}
{{1980, 6, 6}, 16.52132}
{{1980, 6, 9}, 16.695224}
{{1980, 6, 10}, 16.753198}
{{1980, 6, 11}, 16.753198}
{{1980, 6, 12}, 16.753198}
{{1980, 6, 13}, 16.753198}
{{1980, 6, 16}, 16.753198}
{{1980, 6, 17}, 16.695224}
{{1980, 6, 18}, 16.695224}
{{1980, 6, 19}, 16.695224}
{{1980, 6, 20}, 16.695224}
{{1980, 6, 23}, 16.52132}
{{1980, 6, 24}, 16.347405}
{{1980, 6, 25}, 16.347405}
{{1980, 6, 26}, 16.008298}
{{1980, 6, 27}, 15.947429}
{{1980, 6, 30}, 15.460482}
{{1980, 7, 1}, 15.277877}
{{1980, 7, 2}, 15.277877}
{{1980, 7, 3}, 15.217009}
{{1980, 7, 7}, 15.095272}
{{1980, 7, 8}, 15.095272}
{{1980, 7, 9}, 15.095272}
{{1980, 7, 10}, 16.251771}
{{1980, 7, 11}, 16.130035}
{{1980, 7, 14}, 15.703956}
{{1980, 7, 15}, 15.582219}
{{1980, 7, 16}, 15.521351}
{{1980, 7, 17}, 15.703956}
{{1980, 7, 18}, 15.582219}
{{1980, 7, 21}, 15.521351}
{{1980, 7, 22}, 15.460482}
{{1980, 7, 23}, 15.399614}
{{1980, 7, 24}, 15.399614}
{{1980, 7, 25}, 15.277877}
{{1980, 7, 28}, 15.15614}
{{1980, 7, 29}, 15.15614}
{{1980, 7, 30}, 15.15614}
{{1980, 7, 31}, 15.15614}
{{1980, 8, 1}, 15.277877}
{{1980, 8, 4}, 15.399614}
{{1980, 8, 5}, 15.277877}
{{1980, 8, 6}, 15.217009}
{{1980, 8, 7}, 15.217009}
{{1980, 8, 8}, 15.217009}
{{1980, 8, 11}, 15.217009}
{{1980, 8, 12}, 15.460482}
{{1980, 8, 13}, 15.521351}
{{1980, 8, 14}, 15.643087}
{{1980, 8, 15}, 16.130035}
{{1980, 8, 18}, 16.008298}
{{1980, 8, 19}, 16.008298}
{{1980, 8, 20}, 16.069166}
{{1980, 8, 21}, 16.069166}
{{1980, 8, 22}, 16.190903}
{{1980, 8, 25}, 16.190903}
{{1980, 8, 26}, 16.556104}
{{1980, 8, 27}, 16.373498}
{{1980, 8, 28}, 16.373498}
{{1980, 8, 29}, 16.251771}
{{1980, 9, 2}, 16.434367}
{{1980, 9, 3}, 16.373498}
{{1980, 9, 4}, 16.434367}
{{1980, 9, 5}, 16.373498}
{{1980, 9, 8}, 16.373498}
{{1980, 9, 9}, 16.373498}
{{1980, 9, 10}, 16.434367}
{{1980, 9, 11}, 16.556104}
{{1980, 9, 12}, 16.738709}
{{1980, 9, 15}, 17.286524}
{{1980, 9, 16}, 17.286524}
{{1980, 9, 17}, 17.286524}
{{1980, 9, 18}, 17.164788}
{{1980, 9, 19}, 16.860446}
{{1980, 9, 22}, 16.373498}
{{1980, 9, 23}, 16.190903}
{{1980, 9, 24}, 16.190903}
{{1980, 9, 25}, 16.251771}
{{1980, 9, 26}, 16.373498}
{{1980, 9, 29}, 16.251771}
{{1980, 9, 30}, 16.434367}
{{1980, 10, 1}, 16.738709}
{{1980, 10, 2}, 16.860446}
{{1980, 10, 3}, 17.590866}
{{1980, 10, 6}, 18.321279}
{{1980, 10, 7}, 18.138674}
{{1980, 10, 8}, 18.138674}
{{1980, 10, 9}, 18.077805}
{{1980, 10, 10}, 18.138674}
{{1980, 10, 13}, 18.990831}
{{1980, 10, 14}, 19.356042}
{{1980, 10, 15}, 19.477768}
{{1980, 10, 16}, 19.599505}
{{1980, 10, 17}, 19.477768}
{{1980, 10, 20}, 19.0517}
{{1980, 10, 21}, 18.929963}
{{1980, 10, 22}, 19.0517}
{{1980, 10, 23}, 18.747358}
{{1980, 10, 24}, 18.443016}
{{1980, 10, 27}, 18.382147}
{{1980, 10, 28}, 18.26041}
{{1980, 10, 29}, 18.321279}
{{1980, 10, 30}, 18.382147}
{{1980, 10, 31}, 18.382147}
{{1980, 11, 3}, 18.321279}
{{1980, 11, 5}, 17.164788}
{{1980, 11, 6}, 17.164788}
{{1980, 11, 7}, 16.921314}
{{1980, 11, 10}, 17.347393}
{{1980, 11, 11}, 17.225656}
{{1980, 11, 12}, 16.738709}
{{1980, 11, 13}, 16.738709}
{{1980, 11, 14}, 16.556104}
{{1980, 11, 17}, 16.434367}
{{1980, 11, 18}, 16.130035}
{{1980, 11, 19}, 16.190903}
{{1980, 11, 20}, 16.373498}
{{1980, 11, 21}, 16.251771}
{{1980, 11, 24}, 16.190903}
{{1980, 11, 25}, 16.190903}
{{1980, 11, 26}, 16.190903}
{{1980, 11, 28}, 16.130035}
{{1980, 12, 1}, 16.008298}
{{1980, 12, 2}, 16.069166}
{{1980, 12, 3}, 16.069166}
{{1980, 12, 4}, 16.251771}
{{1980, 12, 5}, 16.251771}
{{1980, 12, 8}, 16.556104}
{{1980, 12, 9}, 16.373498}
{{1980, 12, 10}, 16.373498}
{{1980, 12, 11}, 16.251771}
{{1980, 12, 12}, 16.251771}
{{1980, 12, 15}, 16.434367}
{{1980, 12, 16}, 16.373498}
{{1980, 12, 17}, 16.251771}
{{1980, 12, 18}, 16.251771}
{{1980, 12, 19}, 16.251771}
{{1980, 12, 22}, 16.190903}
{{1980, 12, 23}, 16.251771}
{{1980, 12, 24}, 16.434367}
{{1980, 12, 26}, 16.434367}
{{1980, 12, 29}, 16.616972}
{{1980, 12, 30}, 16.921314}
{{1980, 12, 31}, 16.921314}
{{1981, 1, 2}, 16.921314}
{{1981, 1, 5}, 17.164788}
{{1981, 1, 6}, 17.286524}
{{1981, 1, 7}, 17.103919}
{{1981, 1, 8}, 17.164788}
{{1981, 1, 9}, 17.103919}
{{1981, 1, 12}, 17.043051}
{{1981, 1, 13}, 16.799577}
{{1981, 1, 14}, 16.921314}
{{1981, 1, 15}, 16.921314}
{{1981, 1, 16}, 16.921314}
{{1981, 1, 19}, 16.921314}
{{1981, 1, 20}, 16.982182}
{{1981, 1, 21}, 17.225656}
{{1981, 1, 22}, 17.225656}
{{1981, 1, 23}, 17.043051}
{{1981, 1, 26}, 16.921314}
{{1981, 1, 27}, 16.921314}
{{1981, 1, 28}, 16.921314}
{{1981, 1, 29}, 16.860446}
{{1981, 1, 30}, 17.164788}
{{1981, 2, 2}, 17.347393}
{{1981, 2, 3}, 17.043051}
{{1981, 2, 4}, 17.043051}
{{1981, 2, 5}, 17.164788}
{{1981, 2, 6}, 16.982182}
{{1981, 2, 9}, 16.982182}
{{1981, 2, 10}, 16.982182}
{{1981, 2, 11}, 16.921314}
{{1981, 2, 12}, 17.043051}
{{1981, 2, 13}, 16.738709}
{{1981, 2, 17}, 16.556104}
{{1981, 2, 18}, 16.556104}
{{1981, 2, 19}, 16.251771}
{{1981, 2, 20}, 16.190903}
{{1981, 2, 23}, 16.008298}
{{1981, 2, 24}, 16.008298}
{{1981, 2, 25}, 16.008298}
{{1981, 2, 26}, 16.190903}
{{1981, 2, 27}, 16.069166}
{{1981, 3, 2}, 16.069166}
{{1981, 3, 3}, 16.556104}
{{1981, 3, 4}, 16.860446}
{{1981, 3, 5}, 16.982182}
{{1981, 3, 6}, 17.834332}
{{1981, 3, 9}, 17.529998}
{{1981, 3, 10}, 17.529998}
{{1981, 3, 11}, 17.347393}
{{1981, 3, 12}, 17.347393}
{{1981, 3, 13}, 17.347393}
{{1981, 3, 16}, 18.443016}
{{1981, 3, 17}, 18.26041}
{{1981, 3, 18}, 18.321279}
{{1981, 3, 19}, 18.503884}
{{1981, 3, 20}, 18.443016}
{{1981, 3, 23}, 19.0517}
{{1981, 3, 24}, 19.234305}
{{1981, 3, 25}, 19.234305}
{{1981, 3, 26}, 18.321279}
{{1981, 3, 27}, 18.077805}
{{1981, 3, 30}, 18.077805}
{{1981, 3, 31}, 18.016937}
{{1981, 4, 1}, 18.564752}
{{1981, 4, 2}, 18.929963}
{{1981, 4, 3}, 18.747358}
{{1981, 4, 6}, 18.686489}
{{1981, 4, 7}, 18.929963}
{{1981, 4, 8}, 20.816873}
{{1981, 4, 9}, 20.390794}
{{1981, 4, 10}, 19.78211}
{{1981, 4, 13}, 20.99947}
{{1981, 4, 14}, 21.242944}
{{1981, 4, 15}, 20.512531}
{{1981, 4, 16}, 20.99947}
{{1981, 4, 20}, 20.816873}
{{1981, 4, 21}, 21.425549}
{{1981, 4, 22}, 23.67767}
{{1981, 4, 23}, 22.764644}
{{1981, 4, 24}, 22.52117}
{{1981, 4, 27}, 22.034233}
{{1981, 4, 28}, 22.703775}
{{1981, 4, 29}, 22.642907}
{{1981, 4, 30}, 23.190723}
{{1981, 5, 1}, 24.590687}
{{1981, 5, 4}, 23.190723}
{{1981, 5, 5}, 22.947249}
{{1981, 5, 6}, 22.277707}
{{1981, 5, 7}, 21.182075}
{{1981, 5, 8}, 21.790759}
{{1981, 5, 11}, 21.303812}
{{1981, 5, 12}, 20.634268}
{{1981, 5, 13}, 21.608154}
{{1981, 5, 14}, 20.634268}
{{1981, 5, 15}, 20.208189}
{{1981, 5, 18}, 19.842979}
{{1981, 5, 19}, 19.295173}
{{1981, 5, 20}, 20.208189}
{{1981, 5, 21}, 20.025584}
{{1981, 5, 22}, 19.538637}
{{1981, 5, 26}, 22.460312}
{{1981, 5, 27}, 22.277707}
{{1981, 5, 28}, 21.912496}
{{1981, 5, 29}, 21.912496}
{{1981, 6, 1}, 23.373328}
{{1981, 6, 2}, 22.764644}
{{1981, 6, 3}, 22.52117}
{{1981, 6, 4}, 22.399443}
{{1981, 6, 5}, 22.095101}
{{1981, 6, 8}, 21.242944}
{{1981, 6, 9}, 21.242944}
{{1981, 6, 10}, 24.408082}
{{1981, 6, 11}, 24.468951}
{{1981, 6, 12}, 26.599335}
{{1981, 6, 15}, 29.521001}
{{1981, 6, 16}, 28.425377}
{{1981, 6, 17}, 28.425377}
{{1981, 6, 18}, 27.755824}
{{1981, 6, 19}, 27.755824}
{{1981, 6, 22}, 27.390616}
{{1981, 6, 23}, 28.181903}
{{1981, 6, 24}, 27.20801}
{{1981, 6, 25}, 27.573221}
{{1981, 6, 26}, 28.729712}
{{1981, 6, 29}, 28.425377}
{{1981, 6, 30}, 28.181903}
{{1981, 7, 1}, 29.155791}
{{1981, 7, 2}, 29.521001}
{{1981, 7, 6}, 28.912317}
{{1981, 7, 7}, 28.060166}
{{1981, 7, 8}, 29.034054}
{{1981, 7, 9}, 28.607982}
{{1981, 7, 10}, 29.521001}
{{1981, 7, 13}, 29.94708}
{{1981, 7, 14}, 28.790581}
{{1981, 7, 15}, 28.790581}
{{1981, 7, 16}, 28.790581}
{{1981, 7, 17}, 28.790581}
{{1981, 7, 20}, 28.607982}
{{1981, 7, 21}, 28.30364}
{{1981, 7, 22}, 28.30364}
{{1981, 7, 23}, 28.547114}
{{1981, 7, 24}, 29.338396}
{{1981, 7, 27}, 29.338396}
{{1981, 7, 28}, 28.66885}
{{1981, 7, 29}, 29.216659}
{{1981, 7, 30}, 29.216659}
{{1981, 7, 31}, 29.155791}
{{1981, 8, 3}, 27.816693}
{{1981, 8, 4}, 28.121035}
{{1981, 8, 5}, 29.94708}
{{1981, 8, 6}, 30.616623}
{{1981, 8, 7}, 32.381796}
{{1981, 8, 10}, 31.10357}
{{1981, 8, 11}, 30.312281}
{{1981, 8, 12}, 30.312281}
{{1981, 8, 13}, 29.521001}
{{1981, 8, 14}, 29.58187}
{{1981, 8, 17}, 30.19055}
{{1981, 8, 18}, 29.825343}
{{1981, 8, 19}, 30.129682}
{{1981, 8, 20}, 30.007949}
{{1981, 8, 21}, 29.764475}
{{1981, 8, 24}, 30.312281}
{{1981, 8, 25}, 29.155791}
{{1981, 8, 26}, 29.155791}
{{1981, 8, 27}, 27.877561}
{{1981, 8, 28}, 27.147142}
{{1981, 8, 31}, 27.025414}
{{1981, 9, 1}, 25.990651}
{{1981, 9, 2}, 25.321108}
{{1981, 9, 3}, 26.599335}
{{1981, 9, 4}, 26.477598}
{{1981, 9, 8}, 27.147142}
{{1981, 9, 9}, 26.41673}
{{1981, 9, 10}, 26.41673}
{{1981, 9, 11}, 25.442845}
{{1981, 9, 14}, 26.112388}
{{1981, 9, 15}, 26.355861}
{{1981, 9, 16}, 26.234124}
{{1981, 9, 17}, 26.477598}
{{1981, 9, 18}, 26.41673}
{{1981, 9, 21}, 26.355861}
{{1981, 9, 22}, 25.62544}
{{1981, 9, 23}, 25.077635}
{{1981, 9, 24}, 23.738538}
{{1981, 9, 25}, 22.947249}
{{1981, 9, 28}, 20.390794}
{{1981, 9, 29}, 22.216838}
{{1981, 9, 30}, 21.060339}
{{1981, 10, 1}, 19.660374}
{{1981, 10, 2}, 20.086452}
{{1981, 10, 5}, 22.338575}
{{1981, 10, 6}, 21.669023}
{{1981, 10, 7}, 22.947249}
{{1981, 10, 8}, 22.764644}
{{1981, 10, 9}, 23.373328}
{{1981, 10, 12}, 25.077635}
{{1981, 10, 13}, 24.468951}
{{1981, 10, 14}, 23.495065}
{{1981, 10, 15}, 22.095101}
{{1981, 10, 16}, 20.938602}
{{1981, 10, 19}, 20.938602}
{{1981, 10, 20}, 22.460312}
{{1981, 10, 21}, 22.216838}
{{1981, 10, 22}, 21.364681}
{{1981, 10, 23}, 21.790759}
{{1981, 10, 26}, 21.060339}
{{1981, 10, 27}, 21.608154}
{{1981, 10, 28}, 21.608154}
{{1981, 10, 29}, 22.460312}
{{1981, 10, 30}, 22.52117}
{{1981, 11, 2}, 23.190723}
{{1981, 11, 3}, 23.190723}
{{1981, 11, 4}, 23.67767}
{{1981, 11, 5}, 23.738538}
{{1981, 11, 6}, 24.408082}
{{1981, 11, 9}, 23.921143}
{{1981, 11, 10}, 23.799407}
{{1981, 11, 11}, 23.373328}
{{1981, 11, 12}, 23.495065}
{{1981, 11, 13}, 24.225477}
{{1981, 11, 16}, 24.347214}
{{1981, 11, 17}, 24.529819}
{{1981, 11, 18}, 23.921143}
{{1981, 11, 19}, 24.042872}
{{1981, 11, 20}, 24.10374}
{{1981, 11, 23}, 24.225477}
{{1981, 11, 24}, 23.860275}
{{1981, 11, 25}, 23.616801}
{{1981, 11, 27}, 22.764644}
{{1981, 11, 30}, 23.129854}
{{1981, 12, 1}, 22.886381}
{{1981, 12, 2}, 22.52117}
{{1981, 12, 3}, 22.764644}
{{1981, 12, 4}, 23.67767}
{{1981, 12, 7}, 24.10374}
{{1981, 12, 8}, 23.921143}
{{1981, 12, 9}, 22.947249}
{{1981, 12, 10}, 23.129854}
{{1981, 12, 11}, 23.008117}
{{1981, 12, 14}, 22.947249}
{{1981, 12, 15}, 23.129854}
{{1981, 12, 16}, 22.947249}
{{1981, 12, 17}, 23.555933}
{{1981, 12, 18}, 23.190723}
{{1981, 12, 21}, 23.129854}
{{1981, 12, 22}, 23.129854}
{{1981, 12, 23}, 23.921143}
{{1981, 12, 24}, 23.495065}
{{1981, 12, 28}, 23.032521}
{{1981, 12, 29}, 23.032521}
{{1981, 12, 30}, 23.032521}
{{1981, 12, 31}, 23.099472}
{{1982, 1, 4}, 23.635114}
{{1982, 1, 5}, 23.501202}
{{1982, 1, 6}, 23.635114}
{{1982, 1, 7}, 22.96556}
{{1982, 1, 8}, 22.630791}
{{1982, 1, 11}, 22.563832}
{{1982, 1, 12}, 22.095151}
{{1982, 1, 13}, 22.02819}
{{1982, 1, 14}, 21.961237}
{{1982, 1, 15}, 21.961237}
{{1982, 1, 18}, 22.095151}
{{1982, 1, 19}, 22.429928}
{{1982, 1, 20}, 22.563832}
{{1982, 1, 21}, 22.296014}
{{1982, 1, 22}, 22.496879}
{{1982, 1, 25}, 23.434249}
{{1982, 1, 26}, 23.501202}
{{1982, 1, 27}, 25.175076}
{{1982, 1, 28}, 24.907261}
{{1982, 1, 29}, 24.773348}
{{1982, 2, 1}, 23.635114}
{{1982, 2, 2}, 23.099472}
{{1982, 2, 3}, 23.233384}
{{1982, 2, 4}, 22.831656}
{{1982, 2, 5}, 22.429928}
{{1982, 2, 8}, 22.229055}
{{1982, 2, 9}, 22.095151}
{{1982, 2, 10}, 22.831656}
{{1982, 2, 11}, 22.831656}
{{1982, 2, 12}, 22.229055}
{{1982, 2, 16}, 22.095151}
{{1982, 2, 17}, 21.961237}
{{1982, 2, 18}, 22.697744}
{{1982, 2, 19}, 22.496879}
{{1982, 2, 22}, 22.563832}
{{1982, 2, 23}, 22.095151}
{{1982, 2, 24}, 21.62646}
{{1982, 2, 25}, 21.492558}
{{1982, 2, 26}, 20.956916}
{{1982, 3, 1}, 20.555187}
{{1982, 3, 2}, 20.689091}
{{1982, 3, 3}, 20.889955}
{{1982, 3, 4}, 20.22041}
{{1982, 3, 5}, 19.751721}
{{1982, 3, 8}, 20.287363}
{{1982, 3, 9}, 19.751721}
{{1982, 3, 10}, 19.818682}
{{1982, 3, 11}, 19.68477}
{{1982, 3, 12}, 18.7474}
{{1982, 3, 15}, 3.682528}
{{1982, 3, 16}, 3.615567}
{{1982, 3, 17}, 3.615567}
{{1982, 3, 18}, 3.682528}
{{1982, 3, 19}, 3.615567}
{{1982, 3, 22}, 3.682528}
{{1982, 3, 23}, 3.682528}
{{1982, 3, 24}, 3.816432}
{{1982, 3, 25}, 3.682528}
{{1982, 3, 26}, 3.615567}
{{1982, 3, 29}, 3.481664}
{{1982, 3, 30}, 3.414703}
{{1982, 3, 31}, 3.414703}
{{1982, 4, 1}, 3.481664}
{{1982, 4, 2}, 3.481664}
{{1982, 4, 5}, 3.481664}
{{1982, 4, 6}, 3.347751}
{{1982, 4, 7}, 3.347751}
{{1982, 4, 8}, 3.28079}
{{1982, 4, 12}, 3.347751}
{{1982, 4, 13}, 3.347751}
{{1982, 4, 14}, 3.347751}
{{1982, 4, 15}, 3.28079}
{{1982, 4, 16}, 3.28079}
{{1982, 4, 19}, 3.28079}
{{1982, 4, 20}, 3.414703}
{{1982, 4, 21}, 3.481664}
{{1982, 4, 22}, 3.615567}
{{1982, 4, 23}, 3.74948}
{{1982, 4, 26}, 4.017296}
{{1982, 4, 27}, 4.017296}
{{1982, 4, 28}, 4.151209}
{{1982, 4, 29}, 4.151209}
{{1982, 4, 30}, 4.151209}
{{1982, 5, 3}, 4.151209}
{{1982, 5, 4}, 4.21816}
{{1982, 5, 5}, 4.352073}
{{1982, 5, 6}, 4.552937}
{{1982, 5, 7}, 4.552937}
{{1982, 5, 10}, 4.485986}
{{1982, 5, 11}, 4.552937}
{{1982, 5, 12}, 4.419034}
{{1982, 5, 13}, 4.619898}
{{1982, 5, 14}, 4.619898}
{{1982, 5, 17}, 4.619898}
{{1982, 5, 18}, 4.552937}
{{1982, 5, 19}, 4.68685}
{{1982, 5, 20}, 4.619898}
{{1982, 5, 21}, 4.552937}
{{1982, 5, 24}, 4.552937}
{{1982, 5, 25}, 4.552937}
{{1982, 5, 26}, 4.552937}
{{1982, 5, 27}, 4.419034}
{{1982, 5, 28}, 4.352073}
{{1982, 6, 1}, 4.352073}
{{1982, 6, 2}, 4.419034}
{{1982, 6, 3}, 4.352073}
{{1982, 6, 4}, 4.352073}
{{1982, 6, 7}, 4.21816}
{{1982, 6, 8}, 4.21816}
{{1982, 6, 9}, 4.151209}
{{1982, 6, 10}, 4.151209}
{{1982, 6, 11}, 4.151209}
{{1982, 6, 14}, 4.151209}
